Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,SMA_20,SMA_50,EMA_20,BB_upper,BB_lower,BB_width,RSI,Volatility,Price_Range,Momentum_5,Momentum_10,Volume_Change
2015-03-31,2084.050048828125,2084.050048828125,2067.0400390625,2067.889892578125,3376550000,-0.008795775050879251,-0.008834686217530795,2076.730987548828,2071.923798828125,2078.2605549429754,2117.5428392559024,2035.9191358417536,81.62370341414885,56.0734211807708,0.009306371061905681,17.010009765625,-23.610107421875,-6.39013671875,0.15726824988261257
2015-04-01,2067.6298828125,2067.6298828125,2048.3798828125,2059.68994140625,3543270000,-0.003965371271123064,-0.0039732542018475255,2074.788983154297,2072.6665966796877,2076.491925082335,2114.924033592573,2034.6539327160212,80.27010087655162,48.510375261574644,0.009298533562600802,19.25,-1.360107421875,-39.81005859375,0.04937584220580171
2015-04-02,2060.030029296875,2072.169921875,2057.320068359375,2066.9599609375,3095960000,0.0035296669586522,0.0035234523037141535,2073.0849792480467,2073.363395996094,2075.5841189733032,2111.3788811023246,2034.7910773937685,76.58780370855607,53.309909347266945,0.009340667108506154,14.849853515625,10.81005859375,-22.31005859375,-0.12624214355665808
2015-04-06,2064.8701171875,2086.989990234375,2056.52001953125,2080.6201171875,3302970000,0.0066088151237357895,0.006587072647165644,2073.5529846191407,2073.712800292969,2076.063737850846,2111.981526851312,2035.1244423869691,76.85708446434296,49.85060487742431,0.008918173155836685,30.469970703125,19.60009765625,-27.47998046875,0.06686455897363008
2015-04-07,2080.7900390625,2089.81005859375,2076.10009765625,2076.330078125,3065510000,-0.0020619040578628844,-0.002064032708587167,2073.3979919433596,2074.2030004882813,2076.0891035912414,2111.751662908491,2035.044320978228,76.70734193026328,50.54496319535214,0.008888769052489165,13.7099609375,-9.909912109375,-28.08984375,-0.07189287217262041
2015-04-08,2076.93994140625,2086.68994140625,2073.300048828125,2081.89990234375,3265330000,0.002682533127767339,0.0026789415573472003,2075.2849853515627,2074.699196777344,2076.642512996242,2111.21907351366,2039.3508971894655,71.86817632419456,44.775572085364935,0.007956675809525148,13.389892578125,14.010009765625,-9.60009765625,0.06518328108536586
2015-04-09,2081.2900390625,2093.31005859375,2074.2900390625,2091.179931640625,3172360000,0.004457481018385057,0.004447575873625805,2077.831982421875,2075.931794433594,2078.027029057612,2110.367736165593,2045.296228678157,65.07150748743629,50.57015542802835,0.007963647031588547,19.02001953125,31.489990234375,30.1298828125,-0.028471854299565447
2015-04-10,2091.510009765625,2102.610107421875,2091.510009765625,2102.06005859375,3156200000,0.005202865037342352,0.005189376899456221,2079.637487792969,2077.929794921875,2080.3158890134346,2113.3822029531693,2045.8927726327681,67.4894303204012,48.107051805875635,0.007571457629001473,11.10009765625,35.10009765625,45.91015625,-0.005093999419990114
2015-04-13,2102.030029296875,2107.64990234375,2092.330078125,2092.429931640625,2908420000,-0.00458128059365126,-0.004591806820961145,2081.5889892578125,2079.3533935546875,2081.469607358881,2113.403984484159,2049.773994031466,63.629990452693164,46.37743804298598,0.007506196697995112,15.31982421875,11.809814453125,31.409912109375,-0.07850579811165326
2015-04-14,2092.280029296875,2098.6201171875,2083.239990234375,2095.840087890625,3301270000,0.0016297588743277025,0.00162843225851382,2082.321496582031,2081.3703955078126,2082.838224552381,2114.766184280856,2049.876808883206,64.88937539764993,51.39122581574182,0.006905332298777282,15.380126953125,19.510009765625,9.60009765625,0.13507333878875816
2015-04-15,2097.820068359375,2111.909912109375,2097.820068359375,2106.6298828125,4013760000,0.005148195696902835,0.005134989044995592,2083.9389892578124,2083.085993652344,2085.1040967676304,2117.8864134785567,2049.991565037068,67.89484844148865,66.71788727526062,0.006926525915607517,14.08984375,24.72998046875,38.739990234375,0.2158230014509568
2015-04-16,2105.9599609375,2111.300048828125,2100.02001953125,2104.989990234375,3434120000,-0.0007784436134247175,-0.0007787467579851993,2084.213488769531,2084.185192871094,2086.997991383511,2118.7739582487625,2049.6530192902997,69.12093895846283,68.35261414823445,0.006393199026821783,11.280029296875,13.81005859375,45.300048828125,-0.14441321852826272
2015-04-17,2102.580078125,2102.580078125,2072.3701171875,2081.179931640625,3627600000,-0.011311245518606405,-0.01137570418905323,2083.808984375,2084.978591308594,2086.443890455617,2118.3095876645366,2049.308381085463,69.00120657907337,56.631539384477506,0.006808076243526552,30.2099609375,-20.880126953125,14.219970703125,0.05634048897534161
2015-04-20,2084.110107421875,2103.93994140625,2084.110107421875,2100.39990234375,3000160000,0.009235131672624686,0.009192748586536723,2083.423974609375,2085.7361889648437,2087.773034444963,2116.9410431725796,2049.90690604617,67.0341371264094,54.84927686002238,0.006824028900393964,19.829833984375,7.969970703125,19.77978515625,-0.1729628404454736
2015-04-21,2102.820068359375,2109.639892578125,2094.3798828125,2097.2900390625,3243410000,-0.0014806053255762563,-0.001481702504767951,2083.06748046875,2086.5725903320313,2088.679415837109,2115.7864340438214,2050.348526893679,65.43790715014256,61.24202519450404,0.006821044839489376,15.260009765625,1.449951171875,20.9599609375,0.08107900911951371
2015-04-22,2098.27001953125,2109.97998046875,2091.050048828125,2107.9599609375,3348480000,0.005087480356207541,0.005074582853386292,2083.890478515625,2087.796989746094,2090.515658227622,2118.287537193475,2049.493419837775,68.79411735570011,68.11529933481154,0.006763707416005634,18.929931640625,1.330078125,26.06005859375,0.03239491769464853
2015-04-23,2107.2099609375,2120.489990234375,2103.18994140625,2112.929931640625,3636670000,0.002357715893671175,0.0023549408425523675,2086.48447265625,2088.6837866210935,2092.6503509336226,2121.4491986841317,2051.5197466283685,69.92945205576325,67.55518013608335,0.005778795802503751,17.300048828125,7.93994140625,21.75,0.08606591647553508
2015-04-24,2112.800048828125,2120.919921875,2112.800048828125,2117.68994140625,3375780000,0.002252800575326619,0.0022502668247534868,2089.561474609375,2089.6669848632814,2095.0350738357774,2124.1150595949725,2055.007889623778,69.10716997119471,65.18884269577501,0.005717842659075031,8.119873046875,36.510009765625,15.6298828125,-0.07173870601401833
2015-04-27,2119.2900390625,2125.919921875,2107.0400390625,2108.919921875,3438750000,-0.004141314249916261,-0.004149913240734652,2091.9564697265623,2090.0757836914063,2096.3574403157036,2124.777125636739,2059.1358138163855,65.64131182035362,62.88036681950813,0.005849051493959239,18.8798828125,8.52001953125,16.489990234375,0.01865346675435009
2015-04-28,2108.35009765625,2116.0400390625,2094.889892578125,2114.760009765625,3546270000,0.0027692316953564777,0.0027654044373465075,2093.382470703125,2090.4311840820315,2098.1100659776007,2127.605676536234,2059.1592648700157,68.44641166621841,62.959496698382985,0.005259276265822161,21.150146484375,17.469970703125,18.919921875,0.031267175572519124
2015-04-29,2112.489990234375,2113.64990234375,2097.409912109375,2106.85009765625,4074970000,-0.0037403355807980043,-0.003747348127573222,2095.3304809570313,2090.5613842773437,2098.942449946996,2127.836165287155,2062.8247966269078,65.01136866024717,56.24757874080895,0.0048876143134342406,16.239990234375,-1.10986328125,0.22021484375,0.14908622298922536
2015-04-30,2105.52001953125,2105.52001953125,2077.590087890625,2085.510009765625,4509680000,-0.010128906614839228,-0.010180553033248205,2096.621484375,2090.277985839844,2097.6631699297227,2124.9496458842677,2068.293322865732,56.65632301853566,43.90959582982195,0.00538275818496581,27.929931640625,-27.419921875,-19.47998046875,0.10667808597363915
2015-05-01,2087.3798828125,2108.409912109375,2087.3798828125,2108.2900390625,3379390000,0.010923001659165044,0.010863776563455257,2098.68798828125,2090.4947875976563,2098.675252704273,2123.7468365633613,2073.6291399991387,50.11769656422257,55.32147742818058,0.005827388195557944,21.030029296875,-9.39990234375,27.110107421875,-0.25063640879175464
2015-05-04,2110.22998046875,2120.949951171875,2110.22998046875,2114.489990234375,3091580000,0.002940748690645867,0.0029364331477630206,2100.381481933594,2090.5785864257814,2100.1814181833306,2124.870533414993,2075.8924304521947,48.9781029627984,56.14253182633979,0.005698077311171529,10.719970703125,5.570068359375,14.090087890625,-0.0851662578157596
2015-05-05,2112.6298828125,2115.239990234375,2088.4599609375,2089.4599609375,3793950000,-0.011837383677612334,-0.0119080033585301,2101.037976074219,2090.1745874023436,2099.160327017061,2123.4260824385083,2078.6498697099296,44.776212728578685,44.82988796424265,0.006341513610724086,26.780029296875,-25.300048828125,-7.830078125,0.22718803977254343
2015-05-06,2091.260009765625,2098.419921875,2067.929931640625,2080.14990234375,3792210000,-0.004455724813014705,-0.004465681140931977,2100.950476074219,2089.4679858398435,2097.3498103815073,2123.6648227546098,2078.236129393828,45.428693360781836,42.850537623830554,0.006402978440725629,30.489990234375,-26.7001953125,-27.81005859375,-0.00045862491598469557
2015-05-07,2079.9599609375,2092.89990234375,2074.989990234375,2088.0,3676640000,0.0037738134388320965,0.003766710469475405,2100.7914794921876,2088.9507836914063,2096.459352249935,2123.835912696275,2077.7470462881,46.08886640817491,52.1615326880073,0.006379584479146546,17.909912109375,2.489990234375,-24.929931640625,-0.030475632942268516
2015-05-08,2092.1298828125,2117.659912109375,2092.1298828125,2116.10009765625,3399440000,0.013457901176364917,0.013368147987361164,2101.4934814453127,2089.0579858398437,2098.3298994314887,2125.534483243233,2077.4524796473925,48.08200359584043,54.71080845876834,0.0069768693540029,25.530029296875,7.81005859375,-1.58984375,-0.07539492580181906
2015-05-11,2115.56005859375,2117.68994140625,2104.580078125,2105.330078125,2992670000,-0.005089560528435566,-0.005102556456082039,2102.1384887695312,2089.0745874023437,2098.996583116585,2125.845504144424,2078.4314733946385,47.414030749785525,52.30637565937467,0.006996698144168016,13.10986328125,-9.159912109375,-3.58984375,-0.11965794366130889
2015-05-12,2102.8701171875,2105.06005859375,2085.570068359375,2099.1201171875,3139520000,-0.0029496376848567873,-0.002953996439367266,2102.302490234375,2088.709191894531,2099.008348266196,2125.8710242494644,2078.7339562192856,47.13706803017885,47.39760172266576,0.007026811938319188,19.489990234375,9.66015625,-15.639892578125,0.04906989410793705
2015-05-13,2099.6201171875,2110.18994140625,2096.0400390625,2098.47998046875,3374260000,-0.00030495478248648844,-0.0003050012906516677,2101.8949951171876,2088.523190917969,2098.958027523582,2125.430295538691,2078.359694695684,47.070600843007014,45.634732738287525,0.0069257582568392016,14.14990234375,18.330078125,-8.3701171875,0.07476939149933748
2015-05-14,2100.429931640625,2121.449951171875,2100.429931640625,2121.10009765625,3225740000,0.010779286625573148,0.010721604261760033,2102.7005004882812,2088.974592285156,2101.0667961076456,2127.7367034493946,2077.664297527168,50.07240592222661,50.929853572027696,0.007342083048070307,21.02001953125,33.10009765625,35.590087890625,-0.04401557674867973
2015-05-15,2122.070068359375,2123.889892578125,2116.81005859375,2122.72998046875,3092080000,0.0007684139066803652,0.0007681188278664758,2104.7780029296873,2089.408391113281,2103.129956522989,2129.182831122196,2080.3731747371785,48.80965638501766,53.91818131441871,0.00680455732871738,7.079833984375,6.6298828125,14.43994140625,-0.041435453570343506
2015-05-18,2121.300048828125,2131.780029296875,2120.010009765625,2129.199951171875,2888190000,0.003047948049283322,0.003043312472570502,2106.2180053710936,2090.5671899414065,2105.612813156216,2132.8336752167484,2079.602335525439,53.231339691309586,54.08230032301704,0.0065467346987704966,11.77001953125,23.869873046875,14.7099609375,-0.06593943235621325
2015-05-19,2129.449951171875,2133.02001953125,2124.5,2127.830078125,3296030000,-0.0006433745436266181,-0.0006435815978420154,2107.745007324219,2091.535192871094,2107.728743153243,2135.6757839480415,2079.8142307003964,55.86155324764513,56.158977799183525,0.006534713105369274,8.52001953125,28.7099609375,38.3701171875,0.14120954646335604
2015-05-20,2127.7900390625,2134.719970703125,2122.590087890625,2125.85009765625,3025880000,-0.0009305162517933008,-0.0009309494507940488,2108.639514160156,2093.168994140625,2109.454586439244,2137.7214477259004,2079.557580594412,58.16386713148859,63.36116623243462,0.006462306365063293,12.1298828125,27.3701171875,45.7001953125,-0.08196223942136449
2015-05-21,2125.550048828125,2134.280029296875,2122.949951171875,2130.820068359375,3070460000,0.0023378744854138933,0.0023351459087448084,2109.5340209960937,2094.980595703125,2111.4893942411613,2140.227483483519,2078.8405585086684,61.386924974850444,58.46038472046249,0.006461998382115188,11.330078125,9.719970703125,42.820068359375,0.014732904146892878
2015-05-22,2130.360107421875,2132.14990234375,2126.06005859375,2126.06005859375,2571860000,-0.002233886303356414,-0.0022363851494835974,2109.952526855469,2096.1827978515626,2112.8770765604554,2141.3347510405874,2078.5703026703504,62.764448370237005,54.392244455360206,0.006473675820642861,6.08984375,3.330078125,9.9599609375,-0.162386091986217
2015-05-26,2125.340087890625,2125.340087890625,2099.179931640625,2104.199951171875,3342130000,-0.010281980197837881,-0.010335204907502334,2109.7165283203126,2097.198798828125,2112.050683666305,2141.2022675253015,2078.2307891153237,62.97147840997786,55.7336073435758,0.0068272326169100395,26.16015625,-25.0,-1.130126953125,0.29949919513503853
2015-05-27,2105.1298828125,2126.219970703125,2105.1298828125,2123.47998046875,3127960000,0.009162641262365545,0.009120918929110081,2110.1525268554688,2098.044599609375,2113.1391881236805,2142.169347890345,2078.1357058205926,64.0336420697522,65.64146945912313,0.007111895619468491,21.090087890625,-4.35009765625,24.35986328125,-0.06408188789783764
2015-05-28,2122.27001953125,2122.27001953125,2112.860107421875,2120.7900390625,2980350000,-0.0012667608976734135,-0.0012675639174870542,2110.8495239257813,2098.9747998046873,2113.867840594044,2143.169143085927,2078.529904765636,64.63923832029104,62.29471880366604,0.007060542965548612,9.409912109375,-5.06005859375,22.31005859375,-0.04719050115730383
2015-05-29,2120.659912109375,2120.659912109375,2104.889892578125,2107.389892578125,3927390000,-0.0063184691730722164,-0.006338515184097658,2111.9435180664063,2099.13259765625,2113.2508931639563,2142.057655593364,2081.8293805394487,60.22827505391524,46.329458775985565,0.006809756266197165,15.77001953125,-23.43017578125,-13.710205078125,0.31776133675575013
2015-06-01,2108.639892578125,2119.14990234375,2102.5400390625,2111.72998046875,3011710000,0.002059461282371222,0.002057343499147661,2112.115515136719,2099.581796875,2113.1060443358415,2142.1810474386552,2082.0499828347824,60.1310646038728,52.85149264446737,0.006373163754546625,16.60986328125,-14.330078125,-11.0,-0.23315229707261054
2015-06-02,2110.409912109375,2117.590087890625,2099.139892578125,2109.60009765625,3049350000,-0.0010085961899480855,-0.0010091051653478204,2111.8710205078123,2099.611796875,2112.772144652071,2141.934779930551,2081.8072610850736,60.127518845477425,54.8455554000298,0.006341644442763419,18.4501953125,5.400146484375,-19.599853515625,0.012497883262332588
2015-06-03,2110.639892578125,2121.919921875,2109.610107421875,2114.070068359375,3099980000,0.0021188711112078984,0.0021166294697559994,2113.101525878906,2099.8047998046877,2112.895756433719,2141.257064163708,2084.9459875941043,56.311076569603756,56.961727234867396,0.005719027287482891,12.309814453125,-9.409912109375,-13.760009765625,0.016603538459015965
2015-06-04,2112.35009765625,2112.889892578125,2093.22998046875,2095.840087890625,3200050000,-0.008623167576889856,-0.008660562215101069,2113.88603515625,2099.8916015625,2111.2714070486622,2138.871617306989,2088.900453005511,49.971164301477984,38.25987695366132,0.0059828076401076125,19.659912109375,-24.949951171875,-30.010009765625,0.03228085342486087
2015-06-05,2095.090087890625,2100.989990234375,2085.669921875,2092.830078125,3243690000,-0.0014361829335245435,-0.0014372152327325357,2114.1275390625,2100.5272021484375,2109.5150900083136,2138.1337960357423,2090.121282089258,48.01251394648443,36.27940846963926,0.005941123943618538,15.320068359375,-14.559814453125,-37.989990234375,0.013637286917391966
2015-06-08,2092.340087890625,2093.010009765625,2079.110107421875,2079.280029296875,2917150000,-0.006474509789282434,-0.006495560338305542,2112.2865356445313,2100.9898046875,2106.635560416748,2140.8673494284617,2083.705721860601,57.161627567860705,28.490216705238794,0.005215634317883877,13.89990234375,-32.449951171875,-46.780029296875,-0.10066929947066461
2015-06-09,2079.070068359375,2085.6201171875,2072.139892578125,2080.14990234375,3034580000,0.00041835300422188304,0.00041826551900276467,2111.0275268554688,2101.37240234375,2104.1131167907483,2142.924623538032,2079.1304301729056,63.794193365126375,29.366384082898747,0.005125427365923663,13.480224609375,-29.4501953125,-24.050048828125,0.040255043449942685
2015-06-10,2081.1201171875,2108.5,2081.1201171875,2105.199951171875,3414320000,0.012042424827124476,0.011970491752514406,2111.3315185546876,2101.7516015625,2104.216624827046,2142.864604617201,2079.798432492174,63.06617212502715,42.55099542577944,0.005812287684820844,27.3798828125,-8.8701171875,-18.280029296875,0.12513758081843296
2015-06-11,2106.239990234375,2115.02001953125,2106.239990234375,2108.860107421875,3128600000,0.0017386264178671507,0.0017371167565281324,2111.8505249023438,2102.571005859375,2104.6588612646487,2142.8298123597738,2080.8712374449137,61.95857491486004,42.00294461771536,0.005821627148219581,8.780029296875,13.02001953125,-11.929931640625,-0.08368284167857731
2015-06-12,2107.429931640625,2107.429931640625,2091.330078125,2094.110107421875,2719400000,-0.0069942998817651425,-0.007018874653102703,2110.501025390625,2103.2594091796873,2103.6542180415277,2142.1284519681913,2078.8735988130584,63.25485315513288,39.15408726324008,0.005478235942266679,16.099853515625,1.280029296875,-13.27978515625,-0.13079332608834626
2015-06-15,2091.340087890625,2091.340087890625,2072.489990234375,2084.429931640625,3061570000,-0.004622572493653387,-0.004633289621771348,2108.5860229492187,2103.60880859375,2101.823333622394,2141.698930057836,2075.473115840601,66.22581421723498,42.68375098479975,0.0055383206846760635,18.85009765625,5.14990234375,-27.300048828125,0.12582554975362203
2015-06-16,2084.260009765625,2097.39990234375,2082.10009765625,2096.2900390625,2919900000,0.0056898566086796,0.005673730515753803,2106.94052734375,2103.92220703125,2101.2963531881182,2138.994137038973,2074.8869176485273,64.10721939044561,39.35317961072235,0.0056673282549317295,15.2998046875,16.14013671875,-13.31005859375,-0.04627364391472344
2015-06-17,2097.39990234375,2106.7900390625,2088.860107421875,2100.43994140625,3222240000,0.0019796413026920145,0.0019776843950728407,2105.5710205078126,2104.404404296875,2101.214790161274,2136.1743719068786,2074.9676691087466,61.20670279813203,42.12155009451796,0.005700503071335563,17.929931640625,-4.760009765625,-13.630126953125,0.10354464193979251
2015-06-18,2101.580078125,2126.64990234375,2101.580078125,2121.239990234375,3520360000,0.009902710578908236,0.009854000054008836,2105.3405151367188,2105.1912060546874,2103.121952072998,2135.36470641059,2075.3163238628476,60.04838254774222,55.07142729434482,0.006166315551838625,25.06982421875,12.3798828125,25.39990234375,0.09251948954764377
2015-06-19,2121.06005859375,2121.639892578125,2109.449951171875,2109.989990234375,4449810000,-0.0053035017498218595,-0.00531761523794962,2104.2990112304688,2105.5674072265624,2103.7760509455097,2131.9533158211048,2076.6447066398327,55.308609181272004,49.39356345077458,0.006244173631052451,12.18994140625,15.8798828125,17.159912109375,0.264021293276824
2015-06-22,2112.5,2129.8701171875,2112.5,2122.85009765625,3030020000,0.006094866554531064,0.006076367981542122,2104.1385131835937,2105.9832080078127,2105.592626822723,2131.2938057921956,2076.9832205749917,54.31058521720388,54.29663502036215,0.0063964007750059075,17.3701171875,38.420166015625,43.570068359375,-0.3190675556933892
2015-06-23,2123.159912109375,2128.030029296875,2119.889892578125,2124.199951171875,3091190000,0.0006358685039113965,0.0006356664251933869,2105.1385131835937,2106.6186083984376,2107.3647529512136,2133.7379413105978,2076.5390850565896,57.198856254008206,53.352704659461146,0.005926371838026352,8.14013671875,27.909912109375,44.050048828125,0.020187985557851063
2015-06-24,2123.64990234375,2125.10009765625,2108.580078125,2108.580078125,3102480000,-0.00735329696164333,-0.007380465718305258,2104.393518066406,2106.873408203125,2107.48049820586,2131.729591076803,2077.0574450560093,54.67214602079366,54.29070882249919,0.005803681874893944,16.52001953125,8.14013671875,3.380126953125,0.0036523151278309296
2015-06-25,2109.9599609375,2116.0400390625,2101.780029296875,2102.31005859375,3214610000,-0.0029735743006855664,-0.0029780041565964136,2103.469519042969,2106.78701171875,2106.988075385659,2129.6989064786153,2077.2401316073224,52.45877487129292,53.12416525329634,0.005830574806496058,14.260009765625,-18.929931640625,-6.550048828125,0.03614205409865656
2015-06-26,2102.6201171875,2108.919921875,2095.3798828125,2101.489990234375,5025470000,-0.0003900796440671206,-0.00039015574492238484,2103.174523925781,2106.71701171875,2106.464448228394,2129.350919070622,2076.9981287809405,52.35279028968125,57.989755912482615,0.005663290902508837,13.5400390625,-8.5,7.3798828125,0.5633218337527726
2015-06-29,2098.6298828125,2098.6298828125,2056.639892578125,2057.639892578125,3678960000,-0.02086619391956246,-0.02108696950861153,2100.47001953125,2106.2462109375,2101.814490547416,2133.264875781028,2067.6751632814717,65.5897124995563,43.814927463705025,0.007285647188445447,41.989990234375,-65.210205078125,-26.7900390625,-0.2679371282685997
2015-06-30,2061.18994140625,2074.280029296875,2056.320068359375,2063.110107421875,4078540000,0.0026584898861461426,0.0026549623524674106,2098.1455200195314,2105.5004150390623,2098.128358821174,2134.6016250739494,2061.6894149651134,72.912210108836,37.04055614355816,0.007338556603339708,17.9599609375,-61.08984375,-33.179931640625,0.1086122164959662
2015-07-01,2067.0,2082.780029296875,2067.0,2077.419921875,3727260000,0.006936040108400654,0.006912096434637041,2096.3130126953124,2105.1030126953124,2096.156126731062,2133.081917167816,2059.544108222809,73.53780894500687,40.91535653869434,0.007526002876648258,15.780029296875,-31.16015625,-23.02001953125,-0.08612885983709861
2015-07-02,2078.030029296875,2085.06005859375,2071.02001953125,2076.780029296875,2996540000,-0.0003080227407983305,-0.00030807018954653404,2095.360009765625,2104.4794140625,2094.3107841182823,2133.154253513934,2057.565766017316,75.58848749661774,44.54789562780923,0.007300103518648778,14.0400390625,-25.530029296875,-44.4599609375,-0.19604749869877602
2015-07-06,2073.949951171875,2078.610107421875,2058.39990234375,2068.760009765625,3486360000,-0.003861756863082544,-0.003869232698897424,2094.1565063476564,2103.596015625,2091.8773770370767,2133.7787067269464,2054.5343059683664,79.24440075858001,45.01814715808363,0.007337728554560304,20.210205078125,-32.72998046875,-41.22998046875,0.1634618593444439
2015-07-07,2069.52001953125,2083.739990234375,2044.02001953125,2081.340087890625,4458660000,0.00608097510857486,0.006062560593868743,2094.2595092773436,2102.8690185546875,2090.8738256897955,2133.7292923746677,2054.7897261800194,78.93956619464825,45.26870305210569,0.007341500265582819,39.719970703125,23.7001953125,-41.510009765625,0.2788868619419682
2015-07-08,2077.659912109375,2077.659912109375,2044.6600341796875,2046.6800537109375,3608780000,-0.016652749054007043,-0.016792964912141516,2092.586016845703,2101.6242211914064,2086.6648950251424,2137.0916403581764,2048.0803933332295,89.0112470249469,35.74009207398298,0.00823724290379468,32.9998779296875,-16.4300537109375,-77.5198974609375,-0.19061332328547143
2015-07-09,2049.72998046875,2074.280029296875,2049.72998046875,2051.31005859375,3446810000,0.0022622025726091177,0.0022596476448199895,2089.891522216797,2100.355222167969,2083.297767745962,2137.5922390920005,2042.1908053415934,95.40143375040702,29.710468305509266,0.007709466976677907,24.550048828125,-26.10986328125,-57.27001953125,-0.04488220395812437
2015-07-10,2052.739990234375,2081.31005859375,2052.739990234375,2076.6201171875,3065070000,0.012338485100151564,0.012262986385007718,2088.2795227050783,2099.750622558594,2082.6618010261086,2135.457359769114,2041.1016856410426,94.35567412807154,41.048380125063204,0.008270895390772082,28.570068359375,-0.159912109375,-25.68994140625,-0.11075168053939732
2015-07-13,2080.030029296875,2100.669921875,2080.030029296875,2099.60009765625,3096730000,0.011066049239604414,0.011005268507355188,2088.554022216797,2100.0324243164064,2084.2749721337414,2135.9381349710015,2041.1699094625926,94.76822550840893,44.08427081456817,0.008533550941587675,20.639892578125,30.840087890625,-1.889892578125,0.010329291011298203
2015-07-14,2099.719970703125,2111.97998046875,2098.179931640625,2108.949951171875,3002120000,0.004453159211633695,0.00444327323650017,2089.7800231933593,2100.0456225585935,2086.624970137373,2137.9767284729996,2041.583317913719,96.39341055928071,46.271576140092854,0.008506793445314137,13.800048828125,27.60986328125,51.31005859375,-0.030551581829865726
2015-07-15,2109.010009765625,2114.139892578125,2102.489990234375,2107.39990234375,3261810000,-0.000734986066058041,-0.0007352563007372865,2090.335516357422,2099.9038208007814,2088.603535109409,2139.1008832324383,2041.5701494824057,97.5307337500326,49.690145286862396,0.008426171048839354,11.64990234375,60.7198486328125,44.289794921875,0.08650220510839013
